SP,RP,TI,TT,UT,LMS,CML,MLR
617084,257962,0.1,-1,-1,1,30,0.011497624
617132,257962,0.1,-1,-1,1,31,0.01149835
617180,257962,0.1,-1,-1,1,32,0.011499076
617228,257962,0.1,-1,-1,1,33,0.011499802
617276,257962,0.1,-1,-1,1,34,0.011500528
617324,257962,0.1,-1,-1,1,35,0.011501254
617372,257962,0.1,-1,-1,1,36,0.011501979
617420,257962,0.1,-1,-1,1,37,0.011502705
617468,257962,0.1,-1,-1,1,38,0.01150343
617516,257962,0.1,-1,-1,1,39,0.011504155
617564,257962,0.1,-1,-1,1,40,0.01150488
617612,257962,0.1,-1,-1,1,41,0.011505605
617660,257962,0.1,-1,-1,1,42,0.01150633
617708,257962,0.1,-1,-1,1,43,0.011507055
617756,257962,0.1,-1,-1,1,44,0.01150778
617804,257962,0.1,-1,-1,1,45,0.011508504
617852,257962,0.1,-1,-1,1,46,0.011509229
617900,257962,0.1,-1,-1,1,47,0.011509953
617948,257962,0.1,-1,-1,1,48,0.011510677
617996,257962,0.1,-1,-1,1,49,0.011511401
618044,257962,0.1,-1,-1,1,50,0.011512125
618092,257962,0.1,-1,-1,1,51,0.011512849
618140,257962,0.1,-1,-1,1,52,0.011513573
618188,257962,0.1,-1,-1,1,53,0.011514297
618236,257962,0.1,-1,-1,1,54,0.01151502
618284,257962,0.1,-1,-1,1,55,0.011515744
618332,257962,0.1,-1,-1,1,56,0.011516467
618380,257962,0.1,-1,-1,1,57,0.01151719
618428,257962,0.1,-1,-1,1,58,0.011517913
618476,257962,0.1,-1,-1,1,59,0.011518636
618524,257962,0.1,-1,-1,1,60,0.011519359
618572,257962,0.1,-1,-1,1,61,0.011520082
618620,257962,0.1,-1,-1,1,62,0.011520804
618668,257962,0.1,-1,-1,1,63,0.011521527
618716,257962,0.1,-1,-1,1,64,0.011522249
618764,257962,0.1,-1,-1,1,65,0.011522972
618812,257962,0.1,-1,-1,1,66,0.011523694
618860,257962,0.1,-1,-1,1,67,0.011524416
618908,257962,0.1,-1,-1,1,68,0.011525138
618956,257962,0.1,-1,-1,1,69,0.01152586
619004,257962,0.1,-1,-1,1,70,0.011526581
619052,257962,0.1,-1,-1,1,71,0.011527303
619100,257962,0.1,-1,-1,1,72,0.011528025
619148,257962,0.1,-1,-1,1,73,0.011528746
619196,258010,0.1,4.86E-05,7.296987422,0,0,0.011526237
619244,258058,0.1,4.86E-05,0.099999987,0,0,0.011525344
619292,258106,0.1,4.86E-05,0.099999987,0,0,0.011524451
619306,258120,0.000513179,3.66E-05,0.000501179,0,0,0.01152419
619340,258154,0.000424,4.46E-05,0.000432,0,0,0.011523557
619354,258168,0.000433179,3.66E-05,0.000425179,0,0,0.011523297
619388,258202,0.000124,4.46E-05,0.000132,0,0,0.011522664
619402,258216,0.000293179,3.66E-05,0.000285179,0,0,0.011522404
619438,258252,0.000384,4.46E-05,0.000392,0,0,0.011521734
619486,258300,0.097828464,4.86E-05,0.097832451,0,0,0.011520841
619534,258348,0.1,4.86E-05,0.099999987,0,0,0.011519949
619582,258396,0.1,4.86E-05,0.099999987,0,0,0.011519056
619630,258444,0.1,4.85E-05,0.099999988,0,0,0.011518164
619678,258492,0.1,4.85E-05,0.099999988,0,0,0.011517272
619726,258540,0.1,4.85E-05,0.099999988,0,0,0.01151638
619774,258588,0.1,4.85E-05,0.099999988,0,0,0.011515488
619822,258636,0.1,4.85E-05,0.099999988,0,0,0.011514596
619870,258684,0.1,4.85E-05,0.099999988,0,0,0.011513704
619918,258732,0.1,4.85E-05,0.099999988,0,0,0.011512813
619966,258780,0.1,4.85E-05,0.099999988,0,0,0.011511922
620014,258828,0.1,4.84E-05,0.099999989,0,0,0.01151103
620062,258876,0.1,4.84E-05,0.099999989,0,0,0.011510139
620110,258924,0.1,4.84E-05,0.099999989,0,0,0.011509248
620158,258972,0.1,4.84E-05,0.099999989,0,0,0.011508358
620206,259020,0.1,4.84E-05,0.099999989,0,0,0.011507467
620254,259068,0.1,4.84E-05,0.099999989,0,0,0.011506576
620302,259116,0.1,4.84E-05,0.09999999,0,0,0.011505686
620350,259164,0.1,4.84E-05,0.09999999,0,0,0.011504796
620398,259212,0.1,4.84E-05,0.09999999,0,0,0.011503906
620446,259260,0.1,4.83E-05,0.09999999,0,0,0.011503016
